f,l,H,dg,fid,FORM_CODE,PERIMETER,AREA,IGME_NAME,HYDRO_CODE,Density_g_,Source,H2,H3
40.895980000000002,23.763755000000000,15.900000000000000,-15.383400000000000,"10279",H.t3,"36491.934","6578628.163",,"121","2.2",USGS,"117",17.3872413635254
40.869379000000002,23.766655000000000,41.600000000000001,-9.184910000000000,"10277",Pl-M-m.k.c.,"40886.736","7493358.285",,"411","2.2",USGS,"137",55.0770797729492
40.884979000000001,23.771954999999998,19.100000000000001,-14.562900000000001,"10278",Pl-M-m.k.c.,"53817.052","11287171.75",,"411","2.2",USGS,"137",33.4467468261719
41.012183000000000,23.943458000000000,37.500000000000000,18.960300000000000,"9896",H.t,"27526.442","3348037.8",,"121","2.2",USGS,"141",24.3746929168701
41.020983000000001,23.950458000000001,45.100000000000001,16.760700000000000,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","138",49.1744689941406
41.029882999999998,23.953758000000001,117.299999999999997,18.187300000000000,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","146",81.5045928955078
41.038983999999999,23.956658000000001,180.000000000000000,14.259499999999999,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","157",157.716583251953
41.047683999999997,23.959758000000001,234.800000000000011,9.551380000000000,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","166",240.83528137207
41.055183999999997,23.966158000000000,265.199999999999989,8.008749999999999,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","171",249.752197265625
41.061984000000002,23.960158000000000,276.399999999999977,5.545740000000000,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","177",269.353759765625
41.068683999999998,23.951457999999999,310.899999999999977,5.382020000000000,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","179",297.967315673828
41.022883000000000,23.933157999999999,101.700000000000003,14.556200000000000,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","144",108.507293701172
40.845478999999997,23.803456000000001,92.700000000000003,2.845440000000000,"10274",Pl.s1,"34466.575","8951107.848",,"111","2.67",Average,"139",65.76416015625
40.854878999999997,23.805955999999998,24.800000000000001,-2.116490000000000,"10274",Pl.s1,"34466.575","8951107.848",,"111","2.67",Average,"130",50.8911170959473
40.852479000000002,23.796256000000000,36.299999999999997,-2.200280000000000,"10274",Pl.s1,"34466.575","8951107.848",,"111","2.67",Average,"144",65.6817626953125
40.856479000000000,23.783656000000001,94.400000000000006,-3.538680000000000,"9581",Pl.s2,"12336.306","4012825.964",?????????,"111","2.67",Average,"146",82.0998764038086
40.848179000000002,23.781155999999999,100.599999999999994,-4.176560000000001,"9619",ej,"10861.539","693837.279",?????????,"221","2.67",Average,"147",91.9046783447266
40.835377999999999,23.801255999999999,42.899999999999999,1.990570000000000,"9690",H.t3,"8666.112","1166417.109",?????????,"121","2.2",USGS,"141",49.7340049743652
40.833177999999997,23.790755999999998,50.600000000000001,-5.732220000000000,"9707",Ms-Pl.s.m,"11472.534","1405159.989",?????????,"111","2.2",USGS,"153",127.998657226562
40.838878000000001,23.817457000000001,26.600000000000001,3.534650000000000,"10272",al,"38954.359","1897891.135",,"121","2.2",USGS,"140",20.3597621917725
40.831977999999999,23.825756999999999,17.699999999999999,6.223170000000000,"9690",H.t3,"8666.112","1166417.109",?????????,"121","2.2",USGS,"115",13.9394292831421
40.830378000000003,23.815657000000002,43.799999999999997,5.177570000000000,"9699",H.t3,"10614.094","1740344.501",?????????,"121","2.2",USGS,"139",38.8648223876953
40.840879000000001,23.828657000000000,7.000000000000000,3.046140000000000,"9629",H.t3,"16618.753","2455017.031",?????????,"121","2.2",USGS,"103",10.9450101852417
40.848379000000001,23.821156999999999,11.000000000000000,2.702220000000000,"9629",H.t3,"16618.753","2455017.031",?????????,"121","2.2",USGS,"103",5.71047973632812
41.015183000000000,23.866455999999999,233.300000000000011,-0.690784000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"162",201.529998779297
41.024383000000000,23.866156000000000,260.500000000000000,0.666790000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"166",242.213455200195
41.033883000000003,23.869955999999998,294.500000000000000,3.591560000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"175",285.470489501953
41.043382999999999,23.873156000000002,345.199999999999989,6.728340000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"185",346.555603027344
41.051884000000001,23.872456000000000,390.300000000000011,9.952010000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"199",372.833526611328
41.027883000000003,23.852755999999999,279.500000000000000,0.661687000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"174",253.452377319336
41.037182999999999,23.844255000000000,315.100000000000023,3.768770000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"177",283.480133056641
41.046883000000001,23.845755000000000,338.199999999999989,3.559330000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"190",346.090026855469
41.046182999999999,23.831755000000001,361.100000000000023,4.737440000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"191",354.8505859375
41.046883000000001,23.819655000000001,350.000000000000000,0.644551000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"190",330.172088623047
41.043483000000002,23.807454000000000,333.000000000000000,-1.265540000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"180",328.930847167969
41.035383000000003,23.801753999999999,278.100000000000023,1.440300000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"168",232.226257324219
41.055683000000002,23.831655000000001,404.699999999999989,6.858720000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"197",378.447448730469
41.064383999999997,23.830255000000001,440.600000000000023,6.835990000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"202",424.106567382812
41.074883999999997,23.828154999999999,512.899999999999977,13.719300000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"215",503.047058105469
41.083883999999998,23.827455000000000,584.700000000000045,17.664100000000001,"8983",M.c,"52002.707","37734947.63",??????????,"211","2.2",USGS,"216",567.876098632812
41.055984000000002,23.847655000000000,414.899999999999977,10.546600000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"197",399.431945800781
41.065483999999998,23.851455000000001,487.699999999999989,13.357600000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"213",456.389190673828
41.030883000000003,23.927457000000000,218.199999999999989,11.589100000000000,"9016",M.m,"36764.971","9602654.981",??????????,"42","2.67",Average,"152",157.670639038086
41.039383000000001,23.919156999999998,279.600000000000023,5.194620000000000,"9014",Pt,"12010.072","3822294.686",??????????,"111","2.2",USGS,"171",252.744766235352
41.060983999999998,23.925957000000000,375.199999999999989,11.470300000000000,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","188",332.145324707031
41.067684000000000,23.919457000000001,473.000000000000000,9.366140000000000,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","208",454.187316894531
41.074483999999998,23.910157000000002,582.799999999999955,12.599600000000001,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","216",537.872619628906
41.081484000000003,23.900155999999999,656.899999999999977,15.764699999999999,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","218",604.28466796875
41.087685000000000,23.900255999999999,665.399999999999977,9.929690000000001,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","219",671.535705566406
41.066884000000002,23.878955999999999,513.500000000000000,14.549099999999999,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","213",477.472991943359
41.076183999999998,23.891756000000001,556.899999999999977,7.965030000000000,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","217",596.815795898438
41.087885000000000,23.911156999999999,578.000000000000000,10.573600000000001,"8993",mr.d,"15969.184","3540462.849",??????????,"2132","2.75",Carmichael,"217",576.382202148438
41.082183999999998,23.921257000000001,493.100000000000023,8.408390000000002,"8993",mr.d,"15969.184","3540462.849",??????????,"2132","2.75",Carmichael,"208",470.255737304688
41.077483999999998,23.932157000000000,428.899999999999977,7.563710000000000,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","204",410.859191894531
41.071184000000002,23.945657000000001,357.600000000000023,7.737320000000000,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","189",322.590270996094
41.035682999999999,23.940158000000000,190.900000000000006,11.640300000000000,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","153",163.796005249023
41.016382999999998,23.920256999999999,90.500000000000000,13.545100000000000,"9016",M.m,"36764.971","9602654.981",??????????,"42","2.67",Average,"144",63.6745414733887
41.025683000000001,23.917456999999999,157.800000000000011,8.796360000000000,"9016",M.m,"36764.971","9602654.981",??????????,"42","2.67",Average,"157",142.148178100586
41.073984000000003,23.856255000000001,570.799999999999955,12.401800000000000,"8983",M.c,"52002.707","37734947.63",??????????,"211","2.2",USGS,"217",569.580505371094
41.080883999999998,23.864255000000000,682.799999999999955,18.774999999999999,"8983",M.c,"52002.707","37734947.63",??????????,"211","2.2",USGS,"217",635.196899414062
41.059184000000002,23.876156000000002,446.600000000000023,11.565799999999999,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","208",432.017517089844
41.073984000000003,23.874155999999999,590.899999999999977,16.621300000000002,"8989",M.c,m,"72597.073","36638056.55",??????????,"111","2.2","216",556.539123535156
41.048882999999996,23.788454000000002,244.300000000000011,-2.600040000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"175",292.033355712891
41.055883000000001,23.797453999999998,296.000000000000000,3.290030000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"183",307.336151123047
41.067183000000000,23.810154000000001,451.800000000000011,7.223500000000000,"9883",Pl.tr,"126945.883","70446410.11",,"221","2.67",Average,"208",447.3251953125
