id,f,l,H,dg
1,41.117683,23.556248,232.1,9.58098
1,40.893378,23.523749,89.3,12.5226
1,40.892678,23.53725,109.6,11.6884
1,40.886978,23.526749,149.9,16.9295
1,41.120183,23.517147,309.5,4.90759
1,40.886378,23.508249,171.8,15.8455
1,41.136883,23.524647,362.8,4.05954
1,40.893978,23.510449,109.5,16.0847
1,41.130683,23.521447,293.9,4.12276
1,40.905178,23.55295,38.5,5.00289
1,41.131883,23.509746,256.9,6.00116
1,40.906878,23.54215,60.5,6.54429
1,41.125983,23.504246,217.2,4.92739
1,41.117883,23.499346,175.2,2.51261
1,40.905478,23.532249,84.4,8.3213
1,40.909379,23.56945,32.2,1.12887
1,41.105983,23.506747,139.8,2.11024
1,40.897379,23.587951,48.3,3.7577
1,41.118483,23.510647,211.6,5.2744
1,40.892478,23.57625,78.5,4.74271
1,41.113183,23.507247,152.9,5.19112
1,41.131883,23.497646,281.8,0.236671
1,40.884178,23.589651,81.4,9.04993
1,41.118983,23.493746,162,2.04741
1,40.892378,23.596951,65.1,4.5739
1,41.108183,23.495646,111.2,2.91874
1,40.895879,23.609451,38,2.07009
1,41.113983,23.487246,97.4,-0.004576
1,40.866878,23.589651,183.7,9.40958
1,41.124483,23.482946,181.2,-0.932104
1,40.854978,23.594251,307.5,9.98071
1,41.130383,23.487146,191.8,-0.909718
1,40.860178,23.603451,266.7,9.6875
1,41.137883,23.502146,285.8,1.16095
1,40.863978,23.625252,148.6,5.72668
1,40.879678,23.603651,123.7,13.0858
1,41.145384,23.504646,336.2,0.733323
1,41.150184,23.506246,368,3.28711
1,40.881378,23.613251,106.2,10.8862
1,41.134883,23.487646,209.1,-6.22783
1,40.867678,23.599151,187,9.68257
1,41.144883,23.485646,252.9,-0.663259
1,40.864478,23.614652,176.6,6.18918
1,41.113683,23.476746,66.2,-2.30057
1,40.873378,23.618952,116.4,9.47045
1,41.122883,23.471446,112.7,-2.47589
1,40.872678,23.655953,61.6,0.426032
1,41.133483,23.474646,183.9,-2.62052
1,40.882679,23.655752,50.8,-2.27829
1,41.143983,23.483946,239.6,-3.43346
1,40.864978,23.670253,97.6,1.01525
1,41.163484,23.483746,395.8,2.76738
1,40.871978,23.678453,94.5,-4.10638
1,41.168184,23.487146,468.3,11.9678
1,40.877379,23.687753,83.2,-7.1183
1,41.166484,23.491246,491.3,4.17957
1,40.878679,23.700453,64.6,-7.27871
1,41.148683,23.483146,260.7,-1.06367
1,40.883679,23.695953,50.2,-9.15531
1,41.148483,23.463745,201.1,-5.43396
1,40.882879,23.681753,54.9,-7.9696
1,41.156484,23.466245,236.3,-4.64049
1,40.884879,23.668453,43.1,-4.90271
1,41.163984,23.468145,347.4,0.879688
1,40.892379,23.653952,44.4,-5.62442
1,41.170184,23.462245,384.2,4.95927
1,40.901479,23.652252,38.9,-8.31745
1,41.138983,23.462645,157.5,-4.62713
1,40.910379,23.653252,27.7,-9.80057
1,41.129883,23.460445,132.8,-4.30951
1,40.884479,23.645652,54.9,-0.634597
1,41.144383,23.446445,138.5,-6.24204
1,40.877978,23.638152,70.8,3.41503
1,41.139383,23.451445,120.5,-5.31913
1,40.869978,23.648252,74.6,3.04954
1,41.151483,23.453745,182.6,-4.97136
1,40.864978,23.655453,91.3,1.20796
1,41.158983,23.459745,239.9,-3.20509
1,40.880478,23.629952,73.6,5.79852
1,41.163184,23.457245,273.7,-0.366702
1,40.888878,23.616651,73.8,3.09711
1,41.176884,23.464245,430.9,8.33706
1,40.868978,23.633752,110,4.29575
1,41.169484,23.481245,356.7,6.14516
1,40.852478,23.581651,310.9,9.90002
1,41.181484,23.456245,372.3,9.06384
1,40.873178,23.610251,144.8,11.5236
1,41.171884,23.447645,264.4,1.81328
1,40.858478,23.648952,97.9,4.53238
1,41.160183,23.438945,187.3,-3.86288
1,40.913979,23.660652,12.6,-12.5261
1,41.159883,23.447645,192.6,-2.35498
1,40.907979,23.671952,36.8,-10.2577
1,41.154383,23.445145,161.7,-3.62357
1,40.904979,23.683953,27.6,-9.39037
1,41.168484,23.433944,230.3,-0.139308
1,40.902979,23.693653,19.1,-9.43957
1,40.903879,23.666953,45.3,-9.16546
1,41.171484,23.416744,251.1,-5.9773
1,40.897379,23.662652,42.2,-7.15204
1,41.158983,23.435644,147.7,-7.90318
1,40.895379,23.675753,40,-7.63124
1,41.176484,23.440144,266.8,3.38617
1,40.895379,23.688453,19.5,-8.94414
1,41.186584,23.442244,343.8,6.41104
1,40.892379,23.697153,49.7,-11.9942
1,41.155183,23.433944,146.6,-6.09707
1,40.884879,23.704454,81.3,-8.65582
1,40.859978,23.639452,120.3,5.04248
1,41.184884,23.432144,354.4,1.38835
1,40.894679,23.625952,58.6,-0.871215
1,41.194484,23.438444,381.2,7.22601
1,40.899679,23.619251,32.7,-2.91362
1,41.201884,23.444644,395.1,9.88299
1,40.904479,23.627451,18.3,-5.14654
1,41.209384,23.424644,267.7,4.25168
1,40.911879,23.626151,16.3,-7.02346
1,41.199384,23.432144,288.3,3.99271
1,40.907179,23.612251,13.3,-2.58834
1,41.211484,23.414743,191.8,3.30748
1,40.914979,23.614751,8.7,-6.09477
1,41.213684,23.403143,163.8,2.37528
1,40.919679,23.625451,8.3,-9.65048
1,41.212384,23.391443,129,-0.498711
1,40.921179,23.638252,7.6,-11.7169
1,40.92768,23.641452,6.1,-13.8762
1,41.187384,23.410944,151.2,-17.5568
1,40.918679,23.652152,17.9,-11.7984
1,41.195384,23.410443,130.9,-12.0618
1,40.913379,23.643152,17.4,-9.71968
1,41.198984,23.398943,124.7,-4.47147
1,40.906879,23.636952,29,-7.35355
1,40.901979,23.645252,32.7,-7.54294
1,41.209384,23.399643,145.6,-2.08611
1,40.894379,23.638252,44.5,-3.54872
1,40.887179,23.636152,62.8,0.590501
1,40.918978,23.435647,168.5,19.8887
1,40.891179,23.646452,43.7,-4.13591
1,40.909378,23.462148,140.7,18.722
1,40.873878,23.664953,64.4,-2.83418
1,40.897678,23.469248,199.9,20.2613
1,40.94388,23.650652,3.9,-19.5668
1,40.915378,23.464748,97.9,17.4468
1,40.95298,23.655152,4,-21.606
1,40.916178,23.454247,100.6,18.8848
1,40.93448,23.645252,3.9,-16.573
1,40.885378,23.493149,264.3,17.9922
1,40.93538,23.635651,4.6,-15.7954
1,40.94968,23.59865,6.9,-18.5707
1,40.910678,23.472148,113,17.003
1,40.942679,23.59395,7.3,-15.3205
1,40.909478,23.440947,169.1,16.3367
1,40.934379,23.626151,5.1,-15.0838
1,40.899378,23.452947,195.9,19.3906
1,40.93538,23.615951,5.3,-14.7292
1,40.899478,23.463948,173.9,19.8945
1,40.927379,23.610451,6.3,-10.8789
1,40.894378,23.465948,217.4,19.9425
1,40.923679,23.620751,6.8,-10.5214
1,40.883678,23.483748,285.8,20.366
1,40.939679,23.605251,6.4,-15.4407
1,40.931979,23.59545,8.4,-11.1281
1,40.895978,23.500649,128.1,15.666
1,40.94568,23.630451,4.5,-19.3645
1,40.900978,23.500449,124.3,14.8031
1,40.95448,23.630651,4.4,-22.0362
1,40.897878,23.491448,152.2,16.6629
1,40.94898,23.637251,3.8,-20.9302
1,40.94198,23.638151,3.8,-18.5923
1,40.94818,23.619651,5,-19.6604
1,40.878177,23.475648,317,21.8766
1,40.95888,23.608251,6.2,-22.0813
1,40.877877,23.471448,322.9,19.7025
1,40.95798,23.620251,4.3,-22.374
1,40.897678,23.482248,165.6,18.0689
1,40.94898,23.608451,5.2,-19.5835
1,40.896178,23.474248,191.7,19.9665
1,40.861378,23.573751,271.8,15.7357
1,40.927979,23.627751,6.4,-12.9552
1,40.903478,23.474648,111.1,17.7861
1,40.883478,23.518149,173.3,16.5841
1,40.906878,23.486748,92.8,15.0995
1,40.94848,23.666652,3,-21.0802
1,40.919878,23.448947,131.7,17.1544
1,40.93988,23.661452,3.8,-18.961
1,40.918978,23.427147,186.9,18.8063
1,40.93088,23.656152,5,-15.6217
1,40.913478,23.441447,156.5,20.1251
1,40.891979,23.713454,88.5,-10.673
1,40.925678,23.417246,156.7,16.4516
1,40.892979,23.726954,66.6,-11.5906
1,40.929378,23.423446,109.1,16.4398
1,40.94588,23.676152,3,-20.4962
1,40.935978,23.418146,91.3,13.6817
1,40.93718,23.671452,3.2,-18.6311
1,40.933678,23.408446,128.6,16.203
1,40.92918,23.666652,4.6,-16.0667
1,40.939878,23.406746,95.8,14.3487
1,40.892479,23.739254,50.4,-11.5206
1,40.945178,23.403746,80.4,13.2643
1,40.892179,23.747454,40.1,-11.8514
1,40.921978,23.438147,75.6,12.284
1,40.885979,23.748455,20.8,-11.5807
1,40.884179,23.734754,28.4,-9.81914
1,41.101983,23.535947,191.6,8.38724
1,40.880679,23.719754,48.6,-7.55522
1,41.109383,23.515947,240,2.94743
1,40.878679,23.729954,32.9,-7.57422
1,41.101983,23.517647,200.5,2.80035
1,40.880379,23.708254,62.9,-7.88631
1,41.121883,23.498446,241.3,1.6964
1,40.858679,23.731154,104,-5.82996
1,41.158484,23.483146,369,1.492
1,40.850378,23.730754,109.2,-6.45774
1,41.166184,23.442645,227.7,-1.95201
1,40.842678,23.728154,178.4,-6.88962
1,41.185684,23.422944,423.9,-1.20405
1,40.863679,23.735454,82.9,-8.20438
1,41.127683,23.480946,238.5,-0.778106
1,40.93918,23.686453,4,-18.9428
1,41.203984,23.412943,209.5,2.1055
1,40.93398,23.699653,3.6,-17.8265
1,41.210985,23.433744,408.3,7.87197
1,40.93138,23.708253,3.1,-17.6962
1,40.92948,23.721453,3.1,-17.285
1,40.92368,23.713753,1.3,-15.3752
1,40.91618,23.709253,4.3,-13.5996
1,40.908979,23.702253,10.1,-11.3254
1,40.91348,23.695153,18.3,-11.7048
1,40.91698,23.697953,4.8,-13.0537
1,40.92118,23.690253,3.8,-13.554
1,40.92098,23.675753,5.7,-13.21
1,40.93048,23.684753,2.3,-16.8842
1,40.93148,23.675652,3.6,-17.0048
1,40.91838,23.729654,1,-15.3989
1,40.92688,23.740254,1.4,-18.1767
1,40.902879,23.712654,66.7,-14.784
1,40.91638,23.747454,6,-17.0599
1,40.92288,23.759255,2,-20.06
1,40.92798,23.767955,2.5,-20.4827
1,40.91688,23.765955,6.7,-19.5249
1,40.874179,23.744155,32.4,-10.22
1,40.869879,23.725454,32.4,-8.81839
1,40.871679,23.713254,38.8,-7.36889
1,40.860478,23.704154,82.6,-6.56826
1,40.868378,23.703654,44.6,-6.22247
1,40.866378,23.692153,50.2,-6.67186
1,40.856678,23.680753,93.3,-2.46864
1,40.843378,23.669953,141.4,-3.17769
1,40.851478,23.670453,113.4,-2.68331
1,40.853978,23.659653,96.4,-0.218215
1,40.845678,23.652153,160.4,-4.23269
1,40.849478,23.716754,143,-1.79393
1,40.859978,23.722754,104.6,-8.44277
1,40.852478,23.700154,141.7,-0.030532
1,40.846678,23.695154,133.9,-2.66991
1,40.844978,23.706254,185.6,0.136684
1,40.837178,23.698754,184.3,-1.59209
1,40.870479,23.752455,54.7,-9.38061
1,40.860179,23.758455,74.1,-4.58788
1,40.856979,23.748755,81.4,-5.32637
1,40.879679,23.773255,42.7,-12.3479
1,40.89248,23.780955,9.5,-16.3239
1,40.89788,23.792455,5.3,-16.0476
1,40.90748,23.789655,8.3,-18.0001
1,40.90338,23.779655,10.5,-16.926
1,40.91238,23.778655,8.2,-18.6653
1,40.91698,23.786755,3,-19.7823
1,40.92148,23.777455,2.6,-20.0085
1,40.861379,23.771955,40.9,-5.92139
1,40.870179,23.779256,37.1,-7.75602
1,40.877979,23.782955,30.2,-10.4122
1,40.884979,23.785956,22.2,-13.9041
1,40.89068,23.798156,3.4,-14.2145
1,40.89598,23.807156,3.7,-15.5775
1,40.90388,23.800956,3.6,-17.5343
1,40.91048,23.794455,4.6,-18.7217
1,40.88748,23.812456,3,-13.6491
1,40.882179,23.803656,5.9,-12.4351
1,40.880879,23.816656,2.9,-11.8805
1,40.871979,23.822156,0.9,-9.15235
1,40.863379,23.824257,0,-5.28912
1,40.855379,23.817156,12.3,0.799703
1,40.862379,23.809156,8.4,-6.18751
1,40.867879,23.819156,1.4,-7.77623
1,40.871379,23.805956,7.7,-8.47404
1,40.876679,23.797756,14.4,-10.0952
1,40.870679,23.790156,22.5,-7.66293
1,40.865179,23.794756,30.7,-6.56521
1,40.865379,23.783156,30.8,-8.16751
1,40.852678,23.736155,104,-7.50285
1,40.834978,23.732955,231.2,-1.8753
1,40.829978,23.742955,227.2,2.02731
1,40.832978,23.755655,176.4,-0.023706
1,40.836378,23.769256,132.1,-2.77022
1,40.844878,23.767155,98.7,-7.65524
1,40.853179,23.770455,64.6,-4.99327
1,40.848878,23.754155,96.4,-6.73695
1,40.839678,23.782956,138.6,-0.724738
1,40.842379,23.794256,119.6,-0.061249
1,40.90938,23.754154,8,-16.8911
1,40.90188,23.760455,11.8,-16.6769
1,40.90888,23.743454,5.3,-15.3367
1,40.90018,23.745254,25.2,-14.4805
1,40.900679,23.730954,41.5,-14.8833
1,40.90888,23.732154,4,-13.8744
1,40.91118,23.720954,3.6,-14.007
1,40.884379,23.758455,20.9,-12.259
1,40.89598,23.763755,15.9,-15.3834
1,40.869379,23.766655,41.6,-9.18491
1,40.884979,23.771955,19.1,-14.5629
1,41.012183,23.943458,37.5,18.9603
1,41.020983,23.950458,45.1,16.7607
1,41.029883,23.953758,117.3,18.1873
1,41.038984,23.956658,180,14.2595
1,41.047684,23.959758,234.8,9.55138
1,41.055184,23.966158,265.2,8.00875
1,41.061984,23.960158,276.4,5.54574
1,41.068684,23.951458,310.9,5.38202
1,41.022883,23.933158,101.7,14.5562
1,40.845479,23.803456,92.7,2.84544
1,40.854879,23.805956,24.8,-2.11649
1,40.852479,23.796256,36.3,-2.20028
1,40.856479,23.783656,94.4,-3.53868
1,40.848179,23.781156,100.6,-4.17656
1,40.835378,23.801256,42.9,1.99057
1,40.833178,23.790756,50.6,-5.73222
1,40.838878,23.817457,26.6,3.53465
1,40.831978,23.825757,17.7,6.22317
1,40.830378,23.815657,43.8,5.17757
1,40.840879,23.828657,7,3.04614
1,40.848379,23.821157,11,2.70222
1,41.015183,23.866456,233.3,-0.690784
1,41.024383,23.866156,260.5,0.66679
1,41.033883,23.869956,294.5,3.59156
1,41.043383,23.873156,345.2,6.72834
1,41.051884,23.872456,390.3,9.95201
1,41.027883,23.852756,279.5,0.661687
1,41.037183,23.844255,315.1,3.76877
1,41.046883,23.845755,338.2,3.55933
1,41.046183,23.831755,361.1,4.73744
1,41.046883,23.819655,350,0.644551
1,41.043483,23.807454,333,-1.26554
1,41.035383,23.801754,278.1,1.4403
1,41.055683,23.831655,404.7,6.85872
1,41.064384,23.830255,440.6,6.83599
1,41.074884,23.828155,512.9,13.7193
1,41.083884,23.827455,584.7,17.6641
1,41.055984,23.847655,414.9,10.5466
1,41.065484,23.851455,487.7,13.3576
1,41.030883,23.927457,218.2,11.5891
1,41.039383,23.919157,279.6,5.19462
1,41.060984,23.925957,375.2,11.4703
1,41.067684,23.919457,473,9.36614
1,41.074484,23.910157,582.8,12.5996
1,41.081484,23.900156,656.9,15.7647
1,41.087685,23.900256,665.4,9.92969
1,41.066884,23.878956,513.5,14.5491
1,41.076184,23.891756,556.9,7.96503
1,41.087885,23.911157,578,10.5736
1,41.082184,23.921257,493.1,8.40839
1,41.077484,23.932157,428.9,7.56371
1,41.071184,23.945657,357.6,7.73732
1,41.035683,23.940158,190.9,11.6403
1,41.016383,23.920257,90.5,13.5451
1,41.025683,23.917457,157.8,8.79636
1,41.073984,23.856255,570.8,12.4018
1,41.080884,23.864255,682.8,18.775
1,41.059184,23.876156,446.6,11.5658
1,41.073984,23.874156,590.9,16.6213
1,41.048883,23.788454,244.3,-2.60004
1,41.055883,23.797454,296,3.29003
1,41.067183,23.810154,451.8,7.2235
1,41.075384,23.803154,499.8,19.9172
1,41.034383,23.788154,179.2,-0.898993
1,41.038483,23.907257,296.1,4.84043
1,41.046184,23.909457,335.6,6.85341
1,41.050184,23.897957,343.3,8.8639
1,41.057684,23.887656,426,13.7668
1,41.009383,23.884457,153.2,-0.61557
1,41.055983,23.821955,407.5,4.84132
1,41.052183,23.811854,380.7,1.96334
1,41.066684,23.840755,453.7,7.94858
1,41.074684,23.800154,402.2,15.1806
1,41.078384,23.840255,551.4,14.9459
1,41.044683,23.856756,349.4,8.14614
1,41.048883,23.862156,339.7,3.52532
1,41.033183,23.859256,309.9,6.20687
1,41.063484,23.866456,468.7,11.7697
1,41.029883,23.888457,268.1,5.40287
1,41.039683,23.887156,315.5,9.70084
1,41.057184,23.907657,420.2,11.6886
1,41.055984,23.858156,403.4,10.0383
1,40.877979,23.764455,41.6,-11.28
1,40.866878,23.572251,242.5,14.229
1,40.86298,23.909159,136.8,7.14903
1,40.85888,23.911759,140.7,12.7216
1,40.85468,23.915759,207.5,18.7515
1,40.850379,23.916759,250.1,19.5147
1,40.845879,23.919159,276.9,18.1079
1,40.842379,23.921659,291.3,12.4011
1,40.837679,23.925759,308.5,14.5947
1,40.836379,23.930259,340.7,13.0285
1,40.831479,23.93396,384,13.5512
1,40.861378,23.570451,283.8,16.1347
1,40.855978,23.568451,319.2,14.7455
1,40.851678,23.564151,370.8,15.7019
1,40.846477,23.55665,410.9,15.3188
1,41.235485,23.390643,84,-4.01858
1,41.262685,23.254739,39.4,-8.07739
1,41.220884,23.28864,39.9,-13.5159
1,41.263184,23.139936,80,-3.06902
1,41.133982,23.22674,32,-0.872295
1,41.212382,23.084135,34.3,17.545
1,41.263985,23.344641,51.1,-4.18533
1,40.746172,23.06994,96.9,-15.8057
1,40.729972,22.997438,116.9,2.72217
1,40.814174,23.022738,175.1,-16.7783
1,40.664171,23.115142,90.3,-8.40801
1,40.630171,23.216244,119.4,-10.5451
1,40.679872,23.262145,93.6,-13.9599
1,40.719172,23.171743,101.1,-16.5096
1,41.226484,23.27374,41.6,-10.797
1,41.235184,23.257439,37.5,-8.88001
1,41.247184,23.248939,35.1,-9.16184
1,41.243384,23.27074,37.1,-10.8752
1,41.240684,23.29274,41.5,-11.8665
1,41.260685,23.329141,57.4,-4.04032
1,41.232384,23.239739,32.6,-8.14989
1,41.247184,23.220938,33.3,-6.68972
1,41.217383,23.209738,31.9,-0.872726
1,41.205683,23.205638,32,1.04551
1,41.248884,23.231239,32.9,-7.76973
1,41.248884,23.164737,29.7,-3.3184
1,41.247184,23.184638,29.6,-4.5242
1,41.237984,23.198238,31,-2.73268
1,41.220983,23.187138,33,3.70467
1,41.210183,23.186238,27.8,4.07281
1,41.214984,23.27494,37.3,-12.6218
1,41.221984,23.25944,42,-8.94397
1,41.209384,23.26244,39.1,-9.92254
1,41.200883,23.25444,36.9,-8.8129
1,41.188483,23.25644,34,-9.84697
1,41.203983,23.27474,36.4,-13.1737
1,41.191883,23.27124,36.6,-12.878
1,41.177183,23.24124,30.4,-8.09733
1,41.189683,23.242439,33,-7.51776
1,41.195483,23.227239,35.5,-2.94547
1,41.184883,23.226939,32.1,-4.27084
1,41.169482,23.221639,29.5,-3.72159
1,41.150182,23.225739,30.7,-2.95294
1,41.236184,23.27924,40.9,-10.3537
1,41.205683,23.236439,34.7,-5.68821
1,41.265684,23.236739,53,-5.11148
1,41.265384,23.221238,54.6,-5.66477
1,41.261984,23.205638,62.7,-5.58366
1,41.255684,23.193938,34.8,-5.22943
1,41.262484,23.179237,60.2,-5.78514
1,41.262184,23.160737,61.9,-4.16573
1,41.263884,23.149437,69.2,-4.31823
1,41.261884,23.125436,79.9,-0.749914
1,41.263484,23.111236,73.5,0.640285
1,41.259184,23.101735,69.4,1.52811
1,41.258384,23.089735,69,2.70982
1,41.256483,23.070635,72.8,4.78353
1,41.251683,23.050634,72.6,7.45225
1,41.252483,23.002733,83.2,8.11348
1,41.257883,23.017233,95.2,6.37155
1,41.258883,23.004133,92.4,5.38875
1,41.239983,23.018634,58.3,10.0844
1,41.222382,23.035134,51.7,16.6817
1,41.215482,23.052735,52.7,18.667
1,41.223983,23.085935,34.7,14.2621
1,41.233683,23.087635,35.3,10.4296
1,41.243483,23.082635,43.3,8.16126
1,41.238683,23.048934,52.2,12.0646
1,41.232683,23.069135,42.3,14.4853
1,41.145482,23.213739,36.1,0.980576
1,41.152882,23.201139,36.9,1.73896
1,41.158982,23.191639,36,4.78665
1,41.162182,23.175638,78.2,5.65805
1,41.169482,23.176138,44.1,7.24333
1,41.175982,23.167738,38.8,7.70561
1,41.180382,23.159438,47.4,10.3227
1,41.196482,23.092136,34.6,20.0136
1,41.187982,23.108136,34.9,17.7635
1,41.180382,23.108936,45.8,14.5815
1,41.177982,23.124737,46.8,12.1755
1,41.179982,23.143437,35.1,12.7033
1,41.174382,23.093736,77.8,13.0719
1,41.188382,23.086736,53.6,17.7858
1,41.203382,23.072135,55.1,21.3076
1,41.229483,23.102436,32.6,11.8081
1,41.243483,23.098436,33.8,7.00525
1,41.251683,23.110636,32.6,3.18802
1,41.275485,23.336441,91.5,-0.456861
1,41.277485,23.30194,89.8,-2.38805
1,41.271985,23.28494,71.4,-4.41613
1,41.266885,23.270639,46.7,-7.39561
1,41.266185,23.265439,43.9,-6.665
1,41.282884,23.016233,210.7,-2.34803
1,41.277384,23.057934,200.6,-0.940629
1,41.276884,23.084435,228.4,-0.700237
1,41.278484,23.108135,224.4,-2.48336
1,41.276184,23.121936,201.9,-4.80776
1,41.276184,23.157737,195.5,-5.20987
1,41.274484,23.169137,197.8,-6.14548
1,41.270984,23.187137,138.5,-5.94248
1,41.273685,23.200138,180.2,-4.70089
1,41.271684,23.208238,139.4,-2.51958
1,41.274685,23.261639,131.8,-5.01912
1,41.276485,23.269939,102.8,-4.63163
1,41.266685,23.30944,47.6,-5.41383
1,40.875978,23.55365,311.2,9.56917
1,40.744372,23.05774,100.6,-15.3855
1,40.738972,23.043139,90.6,-13.4847
1,40.730972,23.010638,89.3,-5.13574
1,40.737372,22.986438,131.2,1.51925
1,40.750472,22.989238,108.6,-3.94209
1,40.765972,22.993138,111.1,-3.47433
1,40.776173,22.996938,113.9,-7.43686
1,40.784673,23.004438,115.4,-14.7104
1,40.793973,23.010638,128.9,-14.4922
1,40.802973,23.021238,143.8,-17.1587
1,40.808874,23.047239,163.7,-22.6262
1,40.796973,23.057739,138,-21.602
1,40.784673,23.062239,133,-20.1566
1,40.774973,23.06824,117.9,-18.4151
1,40.770673,23.08064,126.6,-18.6344
1,40.759873,23.06824,103.5,-15.4987
1,40.754472,23.056939,103.3,-15.7084
1,40.758372,23.041139,102.6,-15.352
1,40.771973,23.056139,116.8,-16.8351
1,40.783873,23.046939,127.4,-19.8591
1,40.796473,23.041139,138.7,-20.4163
1,40.807474,23.036738,173.6,-18.7128
1,40.794973,23.023738,138.3,-15.8953
1,40.783873,23.028738,121.7,-17.0882
1,40.771173,23.035239,103.6,-18.0319
1,40.727372,23.043639,86.8,-11.2915
1,40.717172,23.04524,80,-11.4004
1,40.710171,23.039939,88.2,-8.20009
1,40.713671,23.027439,97.2,-4.1002
1,40.716371,23.013139,109.8,-1.2428
1,40.723871,22.978738,238.2,9.88389
1,40.710971,22.994138,390.8,9.82982
1,40.694671,23.001139,404.1,11.7772
1,40.678971,23.017139,460,16.8956
1,40.66797,23.014739,442.6,15.2468
1,40.683971,22.986438,314.6,19.1044
1,40.68797,22.969138,188.2,21.68
1,40.69267,22.952237,96.3,21.9022
1,40.706471,22.953937,132.4,19.4876
1,40.717171,22.966238,200.5,13.9773
1,40.739172,23.000238,98.2,-3.85546
1,40.751472,23.007238,96.9,-7.1979
1,40.810973,23.005938,185.7,-13.7053
1,40.803873,22.980237,177.9,-8.66773
1,40.799373,22.995137,141.2,-14.5985
1,40.787673,22.996638,120.2,-13.3476
1,40.826974,23.024238,222.2,-17.7968
1,40.826874,23.043138,238.7,-19.6927
1,40.825874,23.054739,227.1,-19.296
1,40.837874,23.048238,306.5,-18.0715
1,40.781173,23.012738,112.2,-16.1424
1,40.767373,23.013138,99.8,-10.5168
1,40.755373,23.08194,101.2,-17.4241
1,40.775373,23.10344,163.5,-20.7364
1,40.781473,23.11214,216.7,-20.2728
1,40.792674,23.125741,312.5,-21.4084
1,40.801374,23.142741,389.8,-18.3055
1,40.805374,23.165641,420.5,-17.8553
1,40.813674,23.146241,379,-20.6923
1,40.819474,23.133641,450.1,-19.7851
1,40.814174,23.11864,377.1,-21.2897
1,40.805674,23.11164,331.4,-21.5856
1,40.796374,23.09664,287.9,-22.3998
1,40.779473,23.09194,163.5,-24.2628
1,40.781073,23.08614,154.2,-23.6073
1,40.786473,23.08214,168.7,-23.5972
1,40.763173,23.110941,136.6,-19.1365
1,40.755373,23.125941,127.1,-19.724
1,40.750373,23.103641,110.4,-19.9691
1,40.757473,23.09924,125,-19.8982
1,40.747473,23.09224,103.5,-16.7636
1,40.745372,23.08414,95.9,-15.4733
1,40.738872,23.097441,92.2,-16.6395
1,40.735372,23.08364,86.9,-14.2547
1,40.724672,23.094141,82.1,-15.7058
1,40.718372,23.108941,81.4,-17.2745
1,40.710172,23.109641,73.4,-17.019
1,40.710172,23.098241,73.9,-15.595
1,40.718972,23.08514,79.1,-14.0614
1,40.715472,23.07464,78.3,-13.4962
1,40.706472,23.081941,74.6,-13.2714
1,40.736972,23.07324,91.2,-15.0537
1,40.724372,23.07324,85.4,-13.765
1,40.762972,22.963937,146.4,2.66619
1,40.763172,22.948637,178.6,6.1025
1,40.767672,22.930736,208.7,9.6953
1,40.775872,22.945137,180.9,4.76786
1,40.769372,22.952737,163.4,4.16068
1,40.790373,22.946736,222.8,1.23713
1,40.797373,22.961937,212.2,1.5223
1,40.786973,22.960437,215.3,3.59963
1,40.774472,22.971437,151,-0.558143
1,40.762872,22.984438,127.4,-0.647015
1,40.787373,22.982937,143.3,-4.53528
1,40.794973,22.971937,170.8,-2.4695
1,40.704371,22.938437,137.1,20.3186
1,40.714871,22.939737,142.1,16.3157
1,40.728671,22.934737,272.7,18.2408
1,40.746672,22.936937,441.4,15.282
1,40.712471,22.929937,182.3,19.8682
1,40.724871,22.924637,238.8,22.5593
1,40.701971,23.04764,83.1,-7.79068
1,40.693171,23.06024,85.6,-6.71866
1,40.689371,23.07044,85.2,-7.54335
1,40.678471,23.080941,84.1,-6.20613
1,40.655671,23.102742,178.4,-1.03278
1,40.668871,23.093741,91.7,-4.08491
1,40.663371,23.087441,136.2,-0.070792
1,40.663971,23.077641,188.8,0.680208
1,40.707471,23.028439,101.9,-2.54868
1,40.699471,23.038239,111.1,-3.18207
1,40.688871,23.04914,111.7,-0.608841
1,40.680871,23.06014,117.8,-1.56372
1,40.697671,23.07814,73.5,-12.2557
1,40.704971,23.06124,80.1,-10.6585
1,40.729872,23.05564,91.7,-12.0029
1,40.716672,23.05924,84.8,-11.5932
1,40.749372,23.036639,97,-13.1072
1,40.756472,23.021639,95.3,-11.0298
1,40.742972,23.023739,88.8,-9.93008
1,40.738672,23.112641,98.4,-18.9013
1,40.726172,23.111241,89.4,-17.1635
1,40.731472,23.113441,95.6,-17.4505
1,40.725672,23.124941,91.2,-18.1728
1,40.705972,23.125941,73.9,-18.1516
1,40.716372,23.123741,83.8,-18.1541
1,40.726172,23.164242,103.7,-16.4269
1,40.734673,23.154142,117.4,-16.4625
1,40.747873,23.143942,107,-22.0836
1,40.749473,23.134441,124.3,-18.4377
1,40.753473,23.114641,109.8,-20.2432
1,40.741973,23.121241,108.1,-18.6202
1,40.719972,23.136442,88.6,-17.89
1,40.709172,23.134642,87.7,-15.7102
1,40.731472,23.134242,98.9,-18.2997
1,40.740973,23.134141,107.8,-18.3474
1,40.726472,23.150242,100.1,-17.5264
1,40.712672,23.147242,79.4,-18.5432
1,40.715472,23.158642,80.4,-18.2201
1,40.709372,23.181143,89.6,-15.0977
1,40.705372,23.190743,97.6,-14.0537
